gemeente,gemeente,0
Bunschoten,De Ronde Venen,0.998960773710996
Voerendaal,Westvoorne,0.9989605804614323
Winsum,Zijpe,0.9989602362776637
Sluis,Zeewolde,0.9989594480896985
Eemnes,Rijnwaarden,0.9989589628617227
Aalburg,Terneuzen,0.9989571262760233
Aa en Hunze,Oudewater,0.9989566697544288
Meppel,Ouder-Amstel,0.9989564622133572
De Marne,Graafstroom,0.9989561122120273
Goedereede,Terneuzen,0.9989536605492673
Rijnwaarden,Wormerland,0.9989529479766871
Wormerland,Zoeterwoude,0.9989525130761511
Oude IJsselstreek,Roerdalen,0.9989525008076598
Dantumadiel,Oudewater,0.9989515726320485
Midden-Delfland,Ubbergen,0.9989510162475823
Middelharnis,Schouwen-Duiveland,0.9989504595580716
Liesveld,Zwartewaterland,0.9989476146761247
Oudewater,Reimerswaal,0.9989474966609342
Andijk,Strijen,0.998946164614099
De Ronde Venen,Woerden,0.9989423083692414
Graft-De Rijp,Zeevang,0.9989400634730683
Aa en Hunze,Noordenveld,0.998939155240686
Schouwen-Duiveland,Wymbritseradiel,0.9989383019519561
Goedereede,Wervershoof,0.9989375173572088
Reeuwijk,Waterland,0.9989372388547871
Bedum,Neerijnen,0.9989349922068991
Midden-Delfland,Nieuwkoop,0.998934242820537
Tynaarlo,Zederik,0.9989334765188017
Borsele,Tholen,0.9989327650831722
Bernisse,Korendijk,0.9989308564315064
Breukelen,Ubbergen,0.9989301239296096
Medemblik,Voerendaal,0.9989293277069766
Cromstrijen,Haarlemmerliede en Spaarnwoude,0.9989287831983381
Overbetuwe,Zaltbommel,0.9989286534460511
Brummen,Haarlemmerliede en Spaarnwoude,0.9989268588008325
Kaag en Braassem,Montfoort,0.9989261206612766
Schouwen-Duiveland,Tholen,0.998925967869299
Giessenlanden,Loenen,0.9989259633140058
Loenen,Middelharnis,0.9989243922471013
Landsmeer,Ouder-Amstel,0.9989238333479913
Emmen,Overbetuwe,0.9989224192427804
Aalburg,Medemblik,0.9989214776210514
Brummen,Ubbergen,0.9989198223446499
Bellingwedde,Midden-Drenthe,0.9989116911816465
Harenkarspel,Opmeer,0.9989115923397481
Kaag en Braassem,Wormerland,0.9989094529271764
Landsmeer,Nederlek,0.9989082530190158
Lemsterland,Wymbritseradiel,0.9989073035983991
Bergambacht,Zeevang,0.9989067698950987
Niedorp,Oldambt,0.9989001782294987
Eemsmond,Zederik,0.9989001097153409
Lochem,Menterwolde,0.998898500904351
Giessenlanden,Hulst,0.9988980169339472
Coevorden,Marum,0.9988979226751088
Nederlek,Ouder-Amstel,0.9988975382219708
Ten Boer,Westerveld,0.9988942293005715
Brummen,Goedereede,0.9988931320995256
Aa en Hunze,Reimerswaal,0.9988898702508942
Lopik,Tynaarlo,0.9988894636617471
Brummen,Montfoort,0.99888920733213
Bedum,Reimerswaal,0.998886860715638
Abcoude,Kampen,0.9988864780632609
Dongeradeel,Sluis,0.9988818543902975
Drimmelen,Echt-Susteren,0.9988799586932945
Haren,Westvoorne,0.9988788713593362
Hulst,Lemsterland,0.9988786962195303
Abcoude,Gulpen-Wittem,0.9988777282418101
Menaldumadeel,Sluis,0.9988751463082467
Andijk,Breukelen,0.9988747974277183
Texel,Winsum,0.9988735478162772
Ameland,Bernisse,0.9988732246609048
Coevorden,Tholen,0.9988717316130443
Brummen,Wieringen,0.9988711958378781
Graft-De Rijp,Zijpe,0.9988706373431544
Graft-De Rijp,Reeuwijk,0.9988698052222311
Anna Paulowna,Zeewolde,0.9988694034844022
Graafstroom,Gulpen-Wittem,0.9988691898262676
Bunnik,Halderberge,0.998868272032431
Steenbergen,Wieringermeer,0.9988674258860748
Bergambacht,Zijpe,0.9988655151547282
Pekela,Terneuzen,0.9988632107850014
Littenseradiel,Tholen,0.9988624097905856
Liesveld,Montfoort,0.9988622650398666
Lopik,Opsterland,0.9988613619884349
Cromstrijen,Reeuwijk,0.9988611485432428
Haaksbergen,Lingewaal,0.9988607077783748
Neerijnen,Reimerswaal,0.9988601064031756
Winsum,Zuidhorn,0.9988592738018134
Harenkarspel,Steenwijkerland,0.9988589007087646
Landerd,Oost Gelre,0.9988574208902544
Wymbritseradiel,Zuidhorn,0.9988568036991643
Woensdrecht,Zaltbommel,0.9988555364416514
Haarlemmerliede en Spaarnwoude,Waterland,0.9988527123664763
Cromstrijen,Wieringen,0.9988522483237964
Aa en Hunze,Dantumadiel,0.9988521899453193
Coevorden,Dongeradeel,0.9988450556621089
Littenseradiel,Ten Boer,0.998844158669621
Onderbanken,Schinnen,0.9988429051392756
Oldambt,Vlagtwedde,0.9988428515325105
Boarnsterhim,Oostflakkee,0.9988427912056937
De Marne,Lemsterland,0.9988421933053051
Goedereede,Wieringen,0.9988407801647248
Nederweert,Someren,0.9988391173037944
Brummen,Voerendaal,0.9988375407255458
Schermer,Steenwijkerland,0.9988375271794614
Dirksland,Noord-Beveland,0.9988345435946454
Dantumadiel,Tytsjerksteradiel,0.998833883947684
Giessenlanden,Wymbritseradiel,0.9988333158264338
Boskoop,Stede Broec,0.9988331348500896
Dirksland,Giessenlanden,0.9988321564514511
Vlist,Zederik,0.9988301398746384
Bronckhorst,Olst-Wijhe,0.9988293689672397
Lopik,Staphorst,0.9988283309303505
Graft-De Rijp,Haarlemmerliede en Spaarnwoude,0.9988283125376264
Eersel,Oost Gelre,0.9988279237116521
Beemster,Wymbritseradiel,0.9988276141546394
Kollumerland en Nieuwkruisland,Noord-Beveland,0.9988240859664972
Korendijk,Zeevang,0.9988236816209142
Pekela,Zwartewaterland,0.9988223410746089
Abcoude,Anna Paulowna,0.9988213161272304
Strijen,Waterland,0.9988191894878997
Middelharnis,Terneuzen,0.9988189694061977
Harlingen,Hoogezand-Sappemeer,0.9988158366386292
Ouderkerk,Wormerland,0.9988134306576325
Terneuzen,Zwartewaterland,0.9988133223438403
Bergambacht,Wieringen,0.9988112349186193
Anna Paulowna,Geldermalsen,0.9988112286223325
Koggenland,Reeuwijk,0.9988110511039807
Ouderkerk,Terneuzen,0.9988090223927236
Bernisse,Brummen,0.9988088980446939
Goedereede,Zoeterwoude,0.9988072243251093
De Marne,Wymbritseradiel,0.9988061460573295
Anna Paulowna,Zuidhorn,0.9988044729137766
Sluis,Tholen,0.9988012455412089
Koggenland,Rijnwaarden,0.9988010620150278
Borsele,Harenkarspel,0.9988005711140762
Hulst,Sluis,0.9987984170360267
Strijen,Winsum,0.9987978708137055
Kollumerland en Nieuwkruisland,Margraten,0.9987964590558321
Dirksland,Zuidhorn,0.9987940233457512
Waterland,Wormerland,0.9987933966840521
Dongeradeel,Harenkarspel,0.9987932145384937
Breukelen,Terneuzen,0.9987931991615493
Graft-De Rijp,Wieringen,0.9987898357038743
Borger-Odoorn,Grootegast,0.9987850783939567
Bernisse,Zoeterwoude,0.9987845476190419
Midden-Delfland,Terneuzen,0.9987825563639896
De Marne,Ten Boer,0.9987786398128499
Geertruidenberg,Loon op Zand,0.9987782877574133
Lemsterland,Littenseradiel,0.998777954868909
Giessenlanden,Middelharnis,0.9987772359748095
Hulst,Ten Boer,0.9987771293826608
Terneuzen,Zijpe,0.9987767980879004
Aalburg,Rijnwaarden,0.9987762566123303
Ameland,Winsum,0.9987749364567625
Losser,Schouwen-Duiveland,0.9987747945032727
Dongeradeel,Eemsmond,0.998774365644855
Mill en Sint Hubert,Renswoude,0.998774035311016
Dirksland,Gulpen-Wittem,0.9987737088457909
Ubbergen,Wormerland,0.9987736894739919
Dantumadiel,Oldambt,0.9987733785632829
Dongeradeel,Steenbergen,0.9987732407638805
Eemsmond,Lopik,0.9987727181850902
Tynaarlo,Vlist,0.9987703956769506
Bergambacht,Haarlemmerliede en Spaarnwoude,0.9987686736432135
Aalten,Hellendoorn,0.9987683810760839
Heeze-Leende,Oost Gelre,0.998767453883478
Tynaarlo,Weststellingwerf,0.998766975881262
Aalburg,Montfoort,0.9987665033155616
Goedereede,Reeuwijk,0.9987648371064708
Bernisse,Kaag en Braassem,0.9987627912786202
Menterwolde,Woudrichem,0.9987609863465814
Reeuwijk,Wormerland,0.9987594419102003
De Marne,Tholen,0.9987594120197303
Graafstroom,Margraten,0.9987572715231303
Nuth,Westvoorne,0.9987570437856851
Eemnes,Goedereede,0.9987562524867571
Abcoude,Tholen,0.9987522911888773
Steenbergen,Vlagtwedde,0.9987508833884001
Liesveld,Strijen,0.9987501685195461
Graft-De Rijp,Liesveld,0.9987497411669979
Haarlemmerliede en Spaarnwoude,Pekela,0.9987484491784476
Korendijk,Strijen,0.9987466952726096
Kollumerland en Nieuwkruisland,Littenseradiel,0.9987466608245378
Dongeradeel,Zederik,0.998745948630127
Meppel,Valkenburg aan de Geul,0.9987456068953953
Twenterand,Veendam,0.9987442379864667
Wymbritseradiel,Zeevang,0.9987428307525676
Moerdijk,Neerijnen,0.9987346256723267
Dirksland,Lemsterland,0.9987335900909694
Ommen,Wierden,0.9987310867241981
Borsele,Hulst,0.9987310132790623
Dinkelland,Voorst,0.9987308326324714
Lemsterland,Margraten,0.9987305943309039
Giessenlanden,Tholen,0.9987303559749577
Pekela,Reeuwijk,0.9987278243818744
Oostflakkee,Westerveld,0.9987263494168923
Margraten,Werkendam,0.9987231673705708
Ooststellingwerf,Veere,0.9987224579156971
Ouderkerk,Ubbergen,0.998717614628894
Oude IJsselstreek,Winterswijk,0.9987174048796458
Buren,Voorst,0.9987171018243034
Beemster,Bernisse,0.9987168476102232
Lemsterland,Ten Boer,0.9987165573038165
Bedum,Slochteren,0.9987164532749966
Koggenland,Wervershoof,0.9987151660344843
Abcoude,Hulst,0.998715124057446
Aalburg,Eemnes,0.9987129233288005
Bernisse,Winsum,0.9987112011346864
Geldermalsen,Tholen,0.9987106677429137
Buren,Vlagtwedde,0.9987103747417271
De Marne,Dirksland,0.998708965134889
Hillegom,Teylingen,0.9987083468698346
Ouderkerk,Strijen,0.9987068840141297
Cuijk,Rijssen-Holten,0.9987067444914821
Andijk,Kaag en Braassem,0.9987064671426815
Delfzijl,Lochem,0.998705976826812
Ubbergen,Zoeterwoude,0.9987059608835345
Oostflakkee,Terneuzen,0.9987053261067587
Bergambacht,Nieuwkoop,0.9987040865305908
Ameland,Koggenland,0.9987025324115754
Brummen,Wormerland,0.998701518282157
Bernisse,Eemnes,0.9987004158402015
Buren,Steenbergen,0.998700074758163
Lansingerland,Oud-Beijerland,0.9986963455744201
Korendijk,Zuidhorn,0.9986962657092234
Bernisse,Medemblik,0.9986959283371503
Loenen,Tholen,0.998694250810185
Staphorst,Wieringermeer,0.9986858146548379
Westvoorne,Wieringen,0.9986831601900901
De Marne,Winsum,0.9986788171292322
Bedum,Moerdijk,0.998676376064977
Pekela,Wieringen,0.998675900426599
Korendijk,Lemsterland,0.9986737442193696
Lopik,Wieringermeer,0.9986719459401624
Lemsterland,Tholen,0.9986708226933824
Lopik,Weststellingwerf,0.9986693653502792
Tholen,Werkendam,0.998665884954567
Schouwen-Duiveland,Terneuzen,0.9986657888730847
Haren,Nederlek,0.9986640192468332
Bronckhorst,Vlist,0.9986629953395408
Wymbritseradiel,Zijpe,0.9986628724228537
Coevorden,Hulst,0.9986625140824643
Bernisse,Texel,0.9986608578367362
De Marne,Giessenlanden,0.9986590243506724
Emmen,Kapelle,0.9986585523508109
Anna Paulowna,Gulpen-Wittem,0.9986572617859429
Loppersum,Steenbergen,0.9986569140961555
Niedorp,Tynaarlo,0.9986549182395292
Nederlek,Woerden,0.9986536805106254
Buren,Tynaarlo,0.9986531433994998
Graafstroom,Zeevang,0.9986530500683956
Hardenberg,Tubbergen,0.9986497109900844
Gulpen-Wittem,Winsum,0.9986496672017527
Littenseradiel,Sluis,0.9986487701117436
De Marne,Gulpen-Wittem,0.9986480498806865
Waterland,Zeevang,0.9986471466154891
Terneuzen,Winsum,0.9986468128253965
Lopik,Vlist,0.9986459184617307
Boarnsterhim,Graafstroom,0.998645717069331
Haaksbergen,Hellendoorn,0.9986416173526416
Montfoort,Nieuwkoop,0.9986399997404405
Anna Paulowna,Steenwijkerland,0.9986381427043559
Loenen,Margraten,0.9986306120005297
Opmeer,Steenwijkerland,0.9986300706529515
Gulpen-Wittem,Kampen,0.998625306386718
Margraten,Winsum,0.9986242705605476
Loenen,Opmeer,0.9986224708072038
Slochteren,Woudrichem,0.9986223224215969
Bladel,Mill en Sint Hubert,0.998622032547426
Eemnes,Terneuzen,0.9986198610275562
Bernisse,Noord-Beveland,0.998619579904506
Anna Paulowna,Littenseradiel,0.9986191882225509
Pekela,Strijen,0.9986183230308753
Sluis,Steenwijkerland,0.9986183099824277
Haren,Woerden,0.9986178915917523
Neerijnen,Oudewater,0.9986177486788893
Beemster,Liesveld,0.9986156585793016
Neerijnen,Noordenveld,0.9986138713656021
De Marne,Korendijk,0.9986124966732098
Giessenlanden,Werkendam,0.9986122776225056
Noordwijkerhout,Valkenburg aan de Geul,0.9986120820556993
Slochteren,Veere,0.9986031452935001
Andijk,Haarlemmerliede en Spaarnwoude,0.9986014339945333
Beemster,Graafstroom,0.9986006472615769
Kapelle,Woudrichem,0.9985958539257468
Waterland,Zijpe,0.9985958271008064
Nieuwkoop,Wormerland,0.9985943527079413
Eemsmond,Vlagtwedde,0.9985938617863229
Eemnes,Nieuwkoop,0.9985897645571743
Kaag en Braassem,Zwartewaterland,0.9985848488848875
Goedereede,Zijpe,0.9985837647321304
Goedereede,Zwartewaterland,0.9985833391668366
Cranendonck,Montferland,0.9985830548426601
Buren,Weststellingwerf,0.9985822717434957
Voerendaal,Zoeterwoude,0.9985813793782125
Graafstroom,Zijpe,0.9985791563695313
Andijk,Zoeterwoude,0.9985776298614657
Terneuzen,Zeevang,0.9985772780717687
Cromstrijen,Zijpe,0.9985767802731413
Dirksland,Margraten,0.998571446439204
Andijk,Liesveld,0.9985710252031839
Meppel,Noordwijkerhout,0.9985660107259655
Beemster,Koggenland,0.9985654601454151
Bunschoten,Meppel,0.9985647373262014
Andijk,Zwartewaterland,0.9985631523626138
Tytsjerksteradiel,Vlagtwedde,0.998562314643359
Cromstrijen,Ubbergen,0.9985623017690106
Andijk,Wervershoof,0.9985617367530424
Landsmeer,Noordwijkerhout,0.9985592467220025
Aa en Hunze,Bedum,0.9985589149340087
Opmeer,Tholen,0.9985566368754896
Lopik,Menaldumadeel,0.9985556273870315
Bernisse,Margraten,0.9985543542831122
Beemster,Zwartewaterland,0.9985538321936013
Aa en Hunze,Veere,0.9985527319269921
Menterwolde,Moerdijk,0.9985521143760641
Ten Boer,Tholen,0.998550118933999
Borger-Odoorn,Veere,0.9985487658514807
Gulpen-Wittem,Ten Boer,0.9985462478535372
Haren,Wormerland,0.998545959533597
Marum,Tholen,0.9985458544999294
Hoogeveen,Smallingerland,0.9985457027960677
Meppel,Nederlek,0.9985435471098199
Abcoude,Lemsterland,0.9985429546893145
Hulst,Werkendam,0.9985428646198559
Noordoostpolder,Vlist,0.9985396331374389
Kampen,Margraten,0.9985391414937
Giessenlanden,Ten Boer,0.998538929515942
Veere,Woudrichem,0.998538557598538
Bedum,Borger-Odoorn,0.9985349887328036
Aalburg,Ameland,0.9985349637148838
Kollumerland en Nieuwkruisland,Ten Boer,0.9985347658065927
Breukelen,Voerendaal,0.9985346849008543
Nieuwkoop,Waterland,0.998532957601936
Ooststellingwerf,Woudrichem,0.9985312734002074
Aalten,Haaren,0.9985304095317832
Goedereede,Nieuwkoop,0.998528411888212
Bernisse,Rijnwaarden,0.9985270350059022
Koggenland,Texel,0.998525867662606
Onderbanken,Valkenburg aan de Geul,0.9985241255386008
Niedorp,Steenbergen,0.9985238599130726
Ameland,Korendijk,0.9985225224418147
Liesveld,Ouderkerk,0.998522206322856
Goedereede,Strijen,0.9985214550431742
Sluis,Wieringermeer,0.9985201957688674
Midden-Delfland,Voerendaal,0.9985199343415625
Lemsterland,Loenen,0.998519697174386
Loppersum,Tytsjerksteradiel,0.9985196755916085
Eemsmond,Tynaarlo,0.9985186688936508
Wervershoof,Westvoorne,0.9985178777418817
Beemster,Korendijk,0.9985174061453829
Landsmeer,Woerden,0.9985128573624473
Anna Paulowna,Werkendam,0.9985107957891195
Delfzijl,Grootegast,0.9985107625403111
Voorst,Zederik,0.9985082425244585
Haren,Wieringen,0.9985067265050105
Hulst,Loenen,0.9985052295551227
Brummen,Terneuzen,0.9985010376161467
Pekela,Ubbergen,0.9984991625374339
Haaren,Lingewaal,0.9984986031336422
Hulst,Kollumerland en Nieuwkruisland,0.9984974981359291
Schouwen-Duiveland,Ten Boer,0.9984942692542221
Cromstrijen,Nieuwkoop,0.9984928740460639
Hulst,Oostflakkee,0.9984925562755582
Buren,Drechterland,0.9984923144900418
Buren,Zederik,0.9984910341745028
Graafstroom,Westerveld,0.9984897280468241
Aalburg,Nieuwkoop,0.9984871037614819
Texel,Wymbritseradiel,0.9984855185901833
Brummen,Liesveld,0.9984845793458914
Eemnes,Ubbergen,0.9984842743745314
Schouwen-Duiveland,Werkendam,0.9984824676128488
Noordoostpolder,Schermer,0.9984809934013409
Steenbergen,Voorst,0.9984736469751707
Medemblik,Terneuzen,0.998465715917995
Borsele,Wieringermeer,0.9984645168364076
Cranendonck,Hellendoorn,0.9984617130124919
Dirksland,Terneuzen,0.998460785841571
Giessenlanden,Kampen,0.9984600374767406
Aalburg,Beemster,0.9984592088970631
Geldermalsen,Menaldumadeel,0.9984589503971156
Menaldumadeel,Tholen,0.9984550194232619
Haarlemmerliede en Spaarnwoude,Haren,0.9984542720320155
Landsmeer,Westvoorne,0.9984541005311204
Drimmelen,Lochem,0.998453893295388
Albrandswaard,Heiloo,0.9984518415217563
Cromstrijen,Wormerland,0.998449657017534
Ameland,Wymbritseradiel,0.9984485604644967
Bergambacht,Ubbergen,0.9984449104194624
Bronckhorst,Opsterland,0.9984434132840683
Moerdijk,Ooststellingwerf,0.9984428139086678
Overbetuwe,Woensdrecht,0.9984393001362428
Abcoude,Giessenlanden,0.9984364893162821
Middelharnis,Oostflakkee,0.9984343933228029
Haren,Ouder-Amstel,0.9984317680174788
Borsele,Opmeer,0.9984314315898182
Liesveld,Waterland,0.998431023131087
Goedereede,Liesveld,0.9984300252337066
Dronten,Eemsmond,0.9984291854538473
Ameland,Liesveld,0.9984289920869777
Anna Paulowna,Schermer,0.998427888288235
Geldermalsen,Hulst,0.9984250345965626
Voerendaal,Woerden,0.9984203442748945
Echt-Susteren,Hellendoorn,0.9984186925632654
Lemsterland,Zeewolde,0.9984183536352962
Eemnes,Voerendaal,0.9984142649840623
Goedereede,Terschelling,0.998413923774782
Andijk,Wieringen,0.9984089199414776
Harenkarspel,Tynaarlo,0.9984084890982912
Andijk,Eemnes,0.998408427654615
Lochem,Ooststellingwerf,0.9984076711448981
Abcoude,Boarnsterhim,0.9984053574636725
Opmeer,Werkendam,0.9984012060881813
Hellevoetsluis,Hillegom,0.9984010541952597
Nieuwkoop,Pekela,0.9984007091696512
Grootegast,Woudrichem,0.998399382639061
Koggenland,Wieringen,0.9983978530414888
Graft-De Rijp,Nieuwkoop,0.9983963544931329
Noordoostpolder,Staphorst,0.998396144112719
Voerendaal,Wormerland,0.9983954366568198
Haren,Voerendaal,0.998395139954441
Ameland,Andijk,0.9983932511144702
Ouderkerk,Voerendaal,0.9983930296791431
Bergambacht,Wormerland,0.9983915626721952
Terneuzen,Zoeterwoude,0.9983903336650638
Ubbergen,Waterland,0.9983890623556305
Bergambacht,Montfoort,0.9983889764740411
Graft-De Rijp,Wormerland,0.998385713636154
Loenen,Marum,0.9983850759739632
Lopik,Steenwijkerland,0.9983846916243907
Bernisse,Wervershoof,0.9983807842482385
Marum,Westerveld,0.9983807806015526
Nuth,Voerendaal,0.9983805469543816
Geldermalsen,Harenkarspel,0.9983776701803763
Aalburg,Wervershoof,0.9983771800441572
Aa en Hunze,Vlagtwedde,0.9983764315946033
Lopik,Winterswijk,0.9983752025010424
Abcoude,Middelharnis,0.9983742491400642
Meppel,Nuth,0.9983723024513478
Geldermalsen,Losser,0.9983691948185842
Andijk,Brummen,0.9983689410005246
Korendijk,Texel,0.9983681717537565
Texel,Zwartewaterland,0.9983653603091758
Loppersum,Oldambt,0.9983636908410944
Andijk,Ubbergen,0.9983635312461153
Goedereede,Zeevang,0.9983619363625191
Coevorden,Geldermalsen,0.9983607754254025
Cromstrijen,Zeevang,0.9983583594062512
Bronckhorst,Dalfsen,0.9983576560149412
Aalten,Montferland,0.9983553589441463
Harenkarspel,Lopik,0.9983520654418894
Coevorden,Zeewolde,0.9983514525932079
Goedereede,Wormerland,0.9983498071711265
Montfoort,Ouderkerk,0.9983490024155661
Littenseradiel,Schouwen-Duiveland,0.9983440916766171
Koggenland,Nieuwkoop,0.998343251852017
Giessenlanden,Littenseradiel,0.9983423095029542
Geldermalsen,Marum,0.9983419270098877
Haarlemmerliede en Spaarnwoude,Koggenland,0.9983417840688839
Culemborg,Oud-Beijerland,0.9983393108670834
Ameland,Graafstroom,0.9983374428041226
Dongeradeel,Tynaarlo,0.9983350861195336
Haaksbergen,Haaren,0.998333264630404
Dalfsen,Oudewater,0.9983327446982764
Hulst,Losser,0.9983310037974192
Twenterand,Zundert,0.9983301456922122
Gulpen-Wittem,Wymbritseradiel,0.9983293321819863
De Ronde Venen,Meppel,0.9983279481557205
Aa en Hunze,Niedorp,0.9983279167313245
Wieringermeer,Zederik,0.9983275904584554
Ubbergen,Westvoorne,0.9983269265203486
Anna Paulowna,Loenen,0.9983258977205131
Bedum,Woudrichem,0.9983256539144155
Graft-De Rijp,Ubbergen,0.9983232282121465
Tytsjerksteradiel,Vlist,0.9983222051467943
Losser,Tholen,0.9983216548949716
Bernisse,Reeuwijk,0.998319919663549
Weststellingwerf,Wieringermeer,0.9983173358524658
Drechterland,Niedorp,0.9983139075489939
Haarlemmerliede en Spaarnwoude,Westvoorne,0.9983135488023717
Aa en Hunze,Loppersum,0.9983124721568272
Kaag en Braassem,Liesveld,0.9983118810424574
Noordoostpolder,Tynaarlo,0.9983116314342656
Bernisse,Oostflakkee,0.9983107653025791
Ameland,Zwartewaterland,0.9983100390787983
Medemblik,Zwartewaterland,0.9983083390318612
Gulpen-Wittem,Terneuzen,0.9983083276053937
Geertruidenberg,Groesbeek,0.9983081808915489
Dronten,Opsterland,0.99830745333921
Binnenmaas,Bodegraven,0.9983027144824751
Boarnsterhim,Sluis,0.9983022720907927
Albrandswaard,Schagen,0.9983015098610912
Aa en Hunze,Neerijnen,0.9983010287228108
Buren,Lopik,0.9982999421827131
Kaag en Braassem,Terneuzen,0.9982977955628317
Margraten,Zuidhorn,0.9982974211744648
Breukelen,Liesveld,0.998297291741166
Drechterland,Steenbergen,0.9982965243711018
Menterwolde,Veere,0.998294693723004
Anna Paulowna,De Marne,0.9982920556025905
Dronten,Noordoostpolder,0.9982919499233737
Neerijnen,Oldambt,0.9982915600884336
De Wolden,Zundert,0.9982908638840098
Hellevoetsluis,Lisse,0.9982906179173133
Breukelen,Strijen,0.9982891839830895
Bedum,Menterwolde,0.9982887981663657
Haren,Nuth,0.9982881297298414
