gemeente,gemeente,0
Tholen,Werkendam,0.9987068991864879
Goedereede,Strijen,0.9987046996199981
Noordoostpolder,Steenwijkerland,0.9987030066529742
Haren,Wormerland,0.9987025003797988
Nieuwkoop,Ouderkerk,0.9986996365018929
Noordoostpolder,Schermer,0.9986963162861361
Middelharnis,Strijen,0.9986957987354015
Bergen (L.),Haaksbergen,0.9986957945779232
Bernisse,Brummen,0.9986922540909438
Brummen,Nieuwkoop,0.9986904917903671
Dinkelland,Lingewaal,0.9986887723807283
Kollumerland en Nieuwkruisland,Terneuzen,0.9986871359888108
Goedereede,Liesveld,0.9986868659297009
Eemnes,Haren,0.9986865320004679
Kollumerland en Nieuwkruisland,Schouwen-Duiveland,0.9986846447991587
Coevorden,Opsterland,0.9986839210500138
Coevorden,Schermer,0.9986832199067225
Graafstroom,Zuidhorn,0.998681916104119
Aa en Hunze,Veere,0.9986808680998879
Ubbergen,Wormerland,0.998679570078701
Bunnik,Halderberge,0.9986792008789219
Lopik,Loppersum,0.998678645716209
Graafstroom,Terneuzen,0.9986709657736759
De Ronde Venen,Nieuwkoop,0.9986706093388997
Lochem,Loppersum,0.9986703735311208
Haarlemmerliede en Spaarnwoude,Nieuwkoop,0.9986698022986177
Weststellingwerf,Zederik,0.9986696000732835
Bergambacht,Ubbergen,0.9986640348677837
Eijsden-Margraten,Midden-Delfland,0.9986635345598386
Oostflakkee,Zeewolde,0.9986617885876364
Buren,Vlist,0.9986614283131696
Rijnwaarden,Zoeterwoude,0.9986574375299789
Haren,Medemblik,0.9986551920482906
Achtkarspelen,Epe,0.9986535438790496
Harlingen,Heusden,0.9986527027041652
Haren,Onderbanken,0.9986509327835792
Liesveld,Pekela,0.9986486731947279
Steenwijkerland,Zederik,0.9986480041393287
Bernisse,Texel,0.9986478521077214
Dinkelland,Marum,0.9986447907280959
Graft-De Rijp,Korendijk,0.9986433619370447
Noordoostpolder,Sluis,0.9986424328554966
Oirschot,Sint-Oedenrode,0.9986400675209962
Bunschoten,Nederlek,0.9986322510364346
Lemsterland,Schouwen-Duiveland,0.9986304694763034
Bergambacht,Zeevang,0.9986291048150394
Bergen (L.),Berkelland,0.9986246661901897
Nuth,Onderbanken,0.9986232367297271
Beemster,Liesveld,0.9986209845291965
Nederweert,Someren,0.9986206581046398
Hardenberg,Tubbergen,0.9986197549463663
Lemsterland,Winsum,0.9986185513425344
Dirksland,Kollumerland en Nieuwkruisland,0.9986145959987022
Bronckhorst,Voorst,0.9986145306382928
Dirksland,Ten Boer,0.9986127308975686
Steenwijkerland,Voorst,0.9986105564067544
Bedum,Schermer,0.9986084252427236
Koggenland,Zoeterwoude,0.9986062765957672
Bronckhorst,Winterswijk,0.9986053141904806
Dongeradeel,Zederik,0.9986040038567949
Menterwolde,Noordenveld,0.9986033587348372
West Maas en Waal,Zundert,0.9986023917908478
Menterwolde,Vlist,0.9986007935621862
Haarlemmerliede en Spaarnwoude,Onderbanken,0.9985993195314485
Bernisse,Noord-Beveland,0.9985959389656622
Heerenveen,Twenterand,0.9985955237978423
Bedum,Zederik,0.9985942960461001
Grootegast,Leeuwarderadeel,0.9985880075269692
Middelharnis,Wormerland,0.9985868012460754
Coevorden,Menameradiel,0.9985858449710808
Slochteren,Tytsjerksteradiel,0.99858505962263
Meppel,Nederlek,0.9985843178925954
Delfzijl,Reimerswaal,0.9985829384600284
Aalburg,Eemnes,0.9985813585789515
Brummen,Liesveld,0.998579872595546
Nieuw-Lekkerland,Uitgeest,0.9985790900053607
Appingedam,Goes,0.9985790838689128
Bedum,Borsele,0.9985745583221306
Slochteren,Vlagtwedde,0.998573330636602
Eijsden-Margraten,Haarlemmerliede en Spaarnwoude,0.9985729696280163
Opsterland,Zederik,0.9985727573104238
Buren,Drechterland,0.9985722708564835
Nederlek,Woerden,0.9985685051889276
Voerendaal,Wormerland,0.9985674524484102
Lopik,Vlist,0.9985634280688215
Haren,Woerden,0.9985631217308168
Gulpen-Wittem,Hollands Kroon,0.9985627873066637
Eemnes,Voerendaal,0.9985612025706522
Eijsden-Margraten,Goedereede,0.9985572647128104
Graft-De Rijp,Wormerland,0.9985567737909624
Borsele,Opmeer,0.9985560696554299
Dongeradeel,Littenseradiel,0.9985550547756208
Noord-Beveland,Schouwen-Duiveland,0.9985549019241746
Loppersum,Noordenveld,0.9985529703482732
Strijen,Waterland,0.9985527910854386
Waterland,Zeevang,0.9985525762192426
Bedum,Geldermalsen,0.9985522718089893
De Marne,Tholen,0.9985513633455622
Bedum,Opmeer,0.9985471941233027
Brummen,Haarlemmerliede en Spaarnwoude,0.9985467236216656
Cromstrijen,Liesveld,0.9985437899447349
Landsmeer,Woerden,0.9985420614442023
Haarlemmerliede en Spaarnwoude,Waterland,0.9985411406474767
Korendijk,Pekela,0.9985407369968531
Midden-Delfland,Nieuwkoop,0.9985407018005029
Pekela,Zijpe,0.9985402170696375
De Marne,Zuidhorn,0.9985391786150415
Borger-Odoorn,Loppersum,0.9985367126465513
Eemsmond,Vlist,0.9985364505309378
Noordwijkerhout,Valkenburg aan de Geul,0.9985357268055683
Tholen,Zeewolde,0.9985355717723697
Kollumerland en Nieuwkruisland,Winsum,0.9985348121015872
Aa en Hunze,Loppersum,0.998532494027042
Borsele,Zuidhorn,0.9985314247627333
Brielle,Zuidplas,0.9985272251707622
Noordenveld,Slochteren,0.9985269031253544
Hoogeveen,Lelystad,0.9985264801913004
Onderbanken,Voerendaal,0.9985245386282557
Kampen,Opmeer,0.9985236130204199
Bernisse,Medemblik,0.9985229002629661
Ferwerderadiel,Grootegast,0.9985212037947685
Aa en Hunze,Tynaarlo,0.9985211537047407
Littenseradiel,Opsterland,0.9985207275652507
Oldambt,Tynaarlo,0.9985155495354784
Pekela,Zeevang,0.9985147694110609
Giessenlanden,Hollands Kroon,0.9985136165316159
Hoogeveen,Smallingerland,0.9985123692475949
Bergambacht,Haarlemmerliede en Spaarnwoude,0.998511158224901
Bronckhorst,Weststellingwerf,0.9985090112917566
Kaag en Braassem,Montfoort,0.9985085259363782
Bernisse,Terneuzen,0.9985081544611554
Buren,Tynaarlo,0.9985054049606272
Ede,Son en Breugel,0.9985021006864637
Bronckhorst,Noordoostpolder,0.998501388045982
Dronten,Oldambt,0.9985007081211652
Dalfsen,Raalte,0.9984960629896746
Nederlek,Westvoorne,0.9984960434194541
Drechterland,Oldambt,0.9984937295398159
De Ronde Venen,Zoeterwoude,0.9984896243495649
Ameland,Koggenland,0.9984844833174848
Liesveld,Montfoort,0.998484172641985
Steenbergen,Zederik,0.9984810016846252
Cromstrijen,Wormerland,0.9984807111842173
Moerdijk,Woensdrecht,0.9984803570302782
Haren,Ouderkerk,0.9984802998957316
Aalburg,Ameland,0.9984797101915159
Coevorden,Harenkarspel,0.9984793100869545
Rijnwaarden,Zwartewaterland,0.9984791847619001
Beemster,Zwartewaterland,0.9984786280492808
Bergambacht,Nieuwkoop,0.99847778570005
Harenkarspel,Kampen,0.9984756019226333
Liesveld,Waterland,0.9984697059334681
Kampen,Losser,0.998468919611362
Ameland,Liesveld,0.9984680176400478
Bladel,Oirschot,0.9984658582084113
Dirksland,Gulpen-Wittem,0.9984634292611604
Bernisse,Ouderkerk,0.9984615958719321
Ubbergen,Waterland,0.9984571544367558
Aalburg,Beemster,0.9984552153018196
Lelystad,Smallingerland,0.998453779793952
Lochem,Menterwolde,0.9984529233440531
Cromstrijen,Zoeterwoude,0.9984529048251946
Terneuzen,Winsum,0.9984505311358652
Steenbergen,Voorst,0.9984503906289096
Emmen,Moerdijk,0.9984469991303808
Lochem,Slochteren,0.9984438867037048
Brummen,Montfoort,0.9984423098936921
Bernisse,Eemnes,0.998441106706931
Bronckhorst,Zederik,0.9984410614382906
Harenkarspel,Werkendam,0.9984396218125045
Kaag en Braassem,Zwartewaterland,0.9984393502435215
Eijsden-Margraten,Ouderkerk,0.9984387717025185
Goedereede,Wormerland,0.9984371548726267
Goedereede,Haarlemmerliede en Spaarnwoude,0.9984369588174636
Middelharnis,Montfoort,0.998429183433944
Losser,Oostflakkee,0.9984276204510347
Kollumerland en Nieuwkruisland,Littenseradiel,0.9984245746771037
Bodegraven-Reeuwijk,Eijsden-Margraten,0.9984215311235847
Voerendaal,Zoeterwoude,0.9984187128509187
Hollands Kroon,Menameradiel,0.9984171430405614
Lingewaal,Voorst,0.9984151415817649
Haarlemmerliede en Spaarnwoude,Westvoorne,0.998409883266403
Bergambacht,Voerendaal,0.9984090556237374
Wormerland,Zoeterwoude,0.9984070384178263
Bernisse,Zoeterwoude,0.9984061104625478
Culemborg,Oud-Beijerland,0.998406024459863
Bergambacht,Eijsden-Margraten,0.9984031915406392
Brummen,Eijsden-Margraten,0.9984024526012385
Beemster,Schouwen-Duiveland,0.9984000690342274
De Marne,Lemsterland,0.9983998241430299
Pekela,Zoeterwoude,0.998398827653909
Beemster,Koggenland,0.9983985177359526
Ameland,Schouwen-Duiveland,0.9983890767990294
De Marne,Noord-Beveland,0.9983866210721637
Bernisse,Kaag en Braassem,0.9983829625042971
Ten Boer,Terneuzen,0.9983812744716345
Dantumadiel,Kapelle,0.9983804493141175
Meppel,Uitgeest,0.9983803869737987
Oude IJsselstreek,Winterswijk,0.9983795537197576
Eijsden-Margraten,Waterland,0.9983792952360131
Eemnes,Ubbergen,0.9983754984371518
Neerijnen,Vlagtwedde,0.9983752222118398
Drimmelen,Reimerswaal,0.9983714584163416
Losser,Westerveld,0.9983699986230229
Ooststellingwerf,Reimerswaal,0.9983671540743341
Beemster,Boarnsterhim,0.9983638104725547
Bergambacht,Zijpe,0.9983604107549583
Dirksland,Lemsterland,0.9983597442636277
Pekela,Ubbergen,0.9983523860123269
Bedum,Voorst,0.998350330488171
Menterwolde,Oudewater,0.9983463249182648
Coevorden,Hulst,0.9983463143522535
Staphorst,Voorst,0.9983461125021669
Losser,Schouwen-Duiveland,0.9983448949370323
Dirksland,Giessenlanden,0.9983441394114897
Hulst,Littenseradiel,0.9983379642123495
Koggenland,Wormerland,0.998336028448358
Haren,Ubbergen,0.9983335074454841
Middelharnis,Ubbergen,0.9983272737636643
Schouwen-Duiveland,Texel,0.9983257903603842
Korendijk,Middelharnis,0.9983255508446645
Bronckhorst,Oldambt,0.9983234303236749
Dantumadiel,Neerijnen,0.9983224724407784
Westvoorne,Woerden,0.9983219126225924
Geldermalsen,Kampen,0.9983212749921689
Cuijk,Sint-Michielsgestel,0.9983201379256724
Menterwolde,Tytsjerksteradiel,0.9983174416113484
Zoeterwoude,Zwartewaterland,0.9983142403205404
Aalburg,Montfoort,0.9983123740951546
Pekela,Wormerland,0.9983119631125466
Bedum,Sluis,0.9983117752558824
Meppel,Valkenburg aan de Geul,0.9983117462378831
Bodegraven-Reeuwijk,Zoeterwoude,0.9983110973744366
Coevorden,Steenbergen,0.9983071845168855
Twenterand,Zundert,0.9983060831921884
Graafstroom,Zeevang,0.9983055841023873
Dantumadiel,Zederik,0.9983053839212538
Dinkelland,Winterswijk,0.998304305884695
Waterland,Zijpe,0.9983003352843081
Beemster,Graafstroom,0.9982897095258372
Winsum,Zwartewaterland,0.9982859262958704
Littenseradiel,Menameradiel,0.998285472165689
Bernisse,Dirksland,0.998281404154521
Alphen-Chaam,Oost Gelre,0.9982786395377968
Geldermalsen,Opsterland,0.9982779410149133
Albrandswaard,Langedijk,0.9982731104833882
Liesveld,Winsum,0.9982729810749454
Boskoop,Stede Broec,0.9982726895299286
Menameradiel,Voorst,0.998272402294256
Middelharnis,Zijpe,0.9982713779596569
Graafstroom,Zijpe,0.998267082582825
Boarnsterhim,Zeevang,0.9982656320278505
Appingedam,Binnenmaas,0.9982648944240889
Nijkerk,Woudenberg,0.9982637364406944
Olst-Wijhe,Oudewater,0.998262803005246
Koggenland,Texel,0.9982625102707785
Leeuwarderadeel,Reimerswaal,0.9982591044286212
Coevorden,Tholen,0.998256997516948
Boarnsterhim,Noord-Beveland,0.9982562738070246
Bellingwedde,Woudrichem,0.9982534266276134
Boarnsterhim,Zijpe,0.9982526203741291
Ameland,Graft-De Rijp,0.9982508215493675
Oldambt,Vlagtwedde,0.998249202736809
Dronten,Weststellingwerf,0.9982482393370955
Bronckhorst,Buren,0.9982477712513489
Lochem,Olst-Wijhe,0.9982457570868447
Haren,Midden-Delfland,0.998245506818649
Kaag en Braassem,Liesveld,0.9982454725791146
Borger-Odoorn,Tytsjerksteradiel,0.9982430061444133
Meppel,Onderbanken,0.9982420654138929
Cromstrijen,Eijsden-Margraten,0.9982390848631083
Schermer,Steenwijkerland,0.9982390072375802
Medemblik,Zwartewaterland,0.9982385065353737
Aalten,Haaren,0.9982362195396457
Cromstrijen,Ubbergen,0.9982358394173273
Marum,Menameradiel,0.9982336781896818
Ameland,Zwartewaterland,0.9982310403036836
Nieuwkoop,Wormerland,0.9982282941780459
Aalburg,Zoeterwoude,0.9982275980160397
Eemsmond,Veere,0.9982271931695497
Nederlek,Ouder-Amstel,0.9982239872082944
Pekela,Voerendaal,0.9982224181270621
Coevorden,Dongeradeel,0.9982223937190198
Haren,Meppel,0.9982223388708629
Goirle,Groesbeek,0.998221428570205
Hulst,Winsum,0.9982212010120881
Borsele,Geldermalsen,0.9982198416074015
Bedum,Harenkarspel,0.9982176050301417
Koggenland,Schouwen-Duiveland,0.9982143709744141
Haren,Rijnwaarden,0.9982108706991188
Eijsden-Margraten,Wormerland,0.9982095994862634
Oostflakkee,Werkendam,0.9982077673449349
Haren,Kaag en Braassem,0.998206652509937
Bernisse,Boarnsterhim,0.998205925790585
Marum,Voorst,0.9982042256787776
Texel,Zwartewaterland,0.9982029645179957
Sluis,Zeewolde,0.9982029464632284
Haarlemmerliede en Spaarnwoude,Zoeterwoude,0.9982017719979658
Graft-De Rijp,Ubbergen,0.9982008219995475
Aalburg,Ubbergen,0.9981957610932034
Nieuw-Lekkerland,Ouder-Amstel,0.9981956837581261
Giessenlanden,Winsum,0.998193405655839
Eijsden-Margraten,Graft-De Rijp,0.9981926957711238
Coevorden,Geldermalsen,0.9981906018800639
Leerdam,Wijk bij Duurstede,0.9981893811835512
Menterwolde,Moerdijk,0.998186478880324
Kollumerland en Nieuwkruisland,Losser,0.9981861487444365
Dantumadiel,Staphorst,0.998186106283753
Liesveld,Texel,0.9981845930532356
Bernisse,Eijsden-Margraten,0.9981844079067089
Graft-De Rijp,Haarlemmerliede en Spaarnwoude,0.9981817398892152
Noordwijkerhout,Woerden,0.9981796245463921
Middelharnis,Zeevang,0.9981795190176261
Aalburg,Schouwen-Duiveland,0.9981773739650652
Landsmeer,Valkenburg aan de Geul,0.9981744127973607
Aalburg,Texel,0.9981731215680594
Eijsden-Margraten,Pekela,0.9981717876682322
Borsele,Marum,0.9981671761784684
Graafstroom,Noord-Beveland,0.9981646105240907
Bernisse,Graafstroom,0.998162609516521
Hollands Kroon,Lemsterland,0.9981593483226002
Cromstrijen,Schouwen-Duiveland,0.9981558125949104
Borsele,Zeewolde,0.9981543438471457
Dirksland,Korendijk,0.9981540648494744
Echt-Susteren,Hellendoorn,0.9981539075343132
Goedereede,Voerendaal,0.9981515531814151
Geldermalsen,Steenwijkerland,0.9981482770454689
Middelharnis,Voerendaal,0.9981477614117324
Hulst,Losser,0.9981454790304166
Drechterland,Tynaarlo,0.9981426653504797
Gulpen-Wittem,Harenkarspel,0.9981413963128861
Borger-Odoorn,Lochem,0.9981399737714097
Koggenland,Ubbergen,0.9981398110591866
Sluis,Zuidhorn,0.9981367768963242
Binnenmaas,Kapelle,0.9981361596372533
Boarnsterhim,Texel,0.9981360787875927
Aalburg,Winsum,0.9981354223257565
Nieuwkoop,Waterland,0.9981322026086925
De Marne,Giessenlanden,0.9981312797362207
Menameradiel,Noordoostpolder,0.9981300675747119
Tholen,Winsum,0.9981298132473135
Hollands Kroon,Opmeer,0.9981295696798194
Graafstroom,Korendijk,0.9981291442213895
Eijsden-Margraten,Koggenland,0.9981285408476701
Geldermalsen,Voorst,0.9981280383206321
Dongeradeel,Hollands Kroon,0.9981277253240032
Boarnsterhim,Korendijk,0.998126631068957
Buren,Weststellingwerf,0.9981263939651323
Menterwolde,Tynaarlo,0.9981263509044507
De Wolden,Hardenberg,0.9981203501582477
Opmeer,Opsterland,0.9981184678031402
Loppersum,Oudewater,0.9981166846360329
Cromstrijen,Voerendaal,0.9981143579262247
De Ronde Venen,Woerden,0.9981142475477485
Moerdijk,Zaltbommel,0.9981125713375947
Bergambacht,Korendijk,0.9981116548082932
Beemster,Graft-De Rijp,0.9981104079542381
Graafstroom,Losser,0.9981091939004632
Heusden,Leerdam,0.998107740663062
De Ronde Venen,Eijsden-Margraten,0.9981069054881381
Liesveld,Noord-Beveland,0.998106856619002
Hof van Twente,Tubbergen,0.9981061712479675
Marum,Opmeer,0.9981053701808932
Eemnes,Eijsden-Margraten,0.9981047413072127
Coevorden,Kollumerland en Nieuwkruisland,0.9981042663077028
Hollands Kroon,Marum,0.9981024485016545
Voerendaal,Waterland,0.9980999300940869
Oudewater,Slochteren,0.9980980031350993
Menameradiel,Staphorst,0.9980975472147975
Voorst,Zederik,0.9980953458592025
Menameradiel,Zederik,0.9980933393366215
Barneveld,Nederweert,0.9980903472505128
Dirksland,Strijen,0.9980893391487896
Terneuzen,Zoeterwoude,0.9980892121355913
Lemsterland,Zeewolde,0.9980885641925963
Koggenland,Winsum,0.9980860824915507
Noordwijkerhout,Zuidplas,0.998084892630336
Haren,Valkenburg aan de Geul,0.9980827280159614
Goedereede,Zoeterwoude,0.998081876775957
Cromstrijen,Haarlemmerliede en Spaarnwoude,0.9980808977734472
Eijsden-Margraten,Terneuzen,0.9980804419542361
Gulpen-Wittem,Kampen,0.9980795965885547
Harenkarspel,Steenbergen,0.9980789298157636
Terneuzen,Zuidhorn,0.9980779331866048
Eemnes,Nieuwkoop,0.9980778081810895
Coevorden,Opmeer,0.9980766613226453
Boarnsterhim,Losser,0.9980680737205676
Drechterland,Neerijnen,0.9980679792435585
Goedereede,Terschelling,0.9980677904010683
Barneveld,Weert,0.9980631798387694
Gulpen-Wittem,Winsum,0.998062547902938
Beemster,De Marne,0.9980591366878878
Littenseradiel,Marum,0.9980581608834898
Losser,Zoeterwoude,0.9980571816975108
Lopik,Olst-Wijhe,0.9980564787083639
Valkenburg aan de Geul,Woerden,0.9980561276725619
Marum,Opsterland,0.998054940489054
Hollands Kroon,Opsterland,0.9980543318098376
Valkenburg aan de Geul,Westvoorne,0.9980512411552417
Bunschoten,Meppel,0.9980502582877858
Dantumadiel,Tynaarlo,0.9980498388715769
Dirksland,Zijpe,0.9980484905038918
Harenkarspel,Opsterland,0.9980471093436131
Korendijk,Waterland,0.9980448593607233
Borsele,Hulst,0.9980409017535846
De Marne,Zeewolde,0.9980365889354993
Landsmeer,Nederlek,0.9980359647500675
Eijsden-Margraten,Werkendam,0.9980352354507207
Lopik,Tynaarlo,0.9980347232143769
Smallingerland,Zaltbommel,0.9980339548187676
Meppel,Westvoorne,0.9980338688937519
Midden-Delfland,Strijen,0.9980317639836526
Haarlemmerliede en Spaarnwoude,Pekela,0.998031514877839
Aa en Hunze,Noordenveld,0.9980308184323492
Schermer,Zuidhorn,0.9980297053110131
Liesveld,Schouwen-Duiveland,0.9980294167770545
Borsele,Steenwijkerland,0.9980282646619221
Geldermalsen,Marum,0.9980247879175258
Littenseradiel,Steenbergen,0.9980246784171344
Dirksland,Noord-Beveland,0.9980228629271236
Ameland,Boarnsterhim,0.9980225329052206
Brummen,Strijen,0.9980218703452991
Geldermalsen,Steenbergen,0.9980204612074025
Ouder-Amstel,Woerden,0.9980173040200153
Montfoort,Nieuwkoop,0.998015264133481
Liesveld,Midden-Delfland,0.9980138780403166
Reimerswaal,Stadskanaal,0.9980127730499013
De Ronde Venen,Voerendaal,0.9980124750766936
De Marne,Gulpen-Wittem,0.9980122914127806
Bronckhorst,Lingewaal,0.9980090823419747
Middelharnis,Zoeterwoude,0.9980086715274701
Dongeradeel,Opmeer,0.9980067492669422
Aalburg,Wormerland,0.9980062468265739
Dongeradeel,Voorst,0.9980035354065119
Boarnsterhim,Strijen,0.9980031174726397
Hulst,Werkendam,0.9980031155578536
Ameland,Graafstroom,0.9980005183553438
Midden-Drenthe,West Maas en Waal,0.9979937435324562
Scherpenzeel,Someren,0.9979917822159503
De Marne,Texel,0.9979910484725404
Harlingen,Wijk bij Duurstede,0.9979903662677879
Ubbergen,Westvoorne,0.9979903065330947
Oldambt,Staphorst,0.9979894866924575
Brummen,Haren,0.9979892739467351
Hollands Kroon,Steenbergen,0.9979866453836617
Onderbanken,Woerden,0.9979831131192438
Graafstroom,Texel,0.9979809464181822
Nuth,Westvoorne,0.9979792601864803
De Ronde Venen,Nuth,0.9979788666655454
Schermer,Staphorst,0.9979782806950103
Schouwen-Duiveland,Zwartewaterland,0.9979773799850176
Stichtse Vecht,Vianen,0.9979747947904044
Dongeradeel,Harenkarspel,0.9979719693957302
Landsmeer,Onderbanken,0.9979658849718728
Bodegraven-Reeuwijk,Woerden,0.9979635661088799
Liesveld,Rijnwaarden,0.9979633298434913
De Marne,Terneuzen,0.9979609605574497
Middelharnis,Nieuwkoop,0.9979549452773558
Lingewaal,Oude IJsselstreek,0.9979529793527575
Marum,Zuidhorn,0.9979526397483262
Bernisse,Westerveld,0.9979494210785821
Binnenmaas,Rijnwoude,0.9979482149098502
Borsele,Tholen,0.9979474639145691
Graft-De Rijp,Texel,0.9979452373488055
Harenkarspel,Tholen,0.9979425322639333
Opmeer,Steenbergen,0.9979423724376661
Aalburg,Eijsden-Margraten,0.9979395915480931
Tynaarlo,Vlagtwedde,0.9979389978348199
Muiden,Schinnen,0.9979371925413295
Lemsterland,Werkendam,0.9979361201029439
Onderbanken,Ubbergen,0.9979345242889235
Nieuwkoop,Westvoorne,0.9979341175311491
Bergambacht,Montfoort,0.9979320005291197
Harenkarspel,Marum,0.9979297189270707
Harenkarspel,Zuidhorn,0.9979293067110004
Westerveld,Zijpe,0.9979268253193253
Brielle,Schinnen,0.9979265396419613
Noord-Beveland,Zwartewaterland,0.9979265343592771
Kapelle,Tynaarlo,0.9979246510199522
Ameland,Cromstrijen,0.997923650626985
Ameland,Goedereede,0.9979190881129282
Maasgouw,Mook en Middelaar,0.9979156122589401
Dirksland,Zuidhorn,0.9979117334325798
Nederlek,Nieuw-Lekkerland,0.9979088241968569
Goedereede,Schouwen-Duiveland,0.9979070625626558
Noordenveld,Woensdrecht,0.9979066590058667
Ameland,Schiermonnikoog,0.9979025847605012
Langedijk,Schagen,0.9979020444383561
Landsmeer,Westvoorne,0.9979007348643543
Bodegraven-Reeuwijk,Voerendaal,0.9978985633809412
Koggenland,Nieuwkoop,0.9978954774580878
Medemblik,Westvoorne,0.9978946015291676
Westerveld,Zeevang,0.9978939340929139
Ubbergen,Zoeterwoude,0.9978930624147349
Aalburg,Nieuwkoop,0.9978910848611408
